open_time,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
1549274400000,3448.98000000,3455.79000000,3444.13000000,3450.13000000,859.55061800,1549277999999,2965378.04447417,5611,515.14736400,1777404.01218902,0
1549278000000,3451.15000000,3453.37000000,3434.10000000,3436.04000000,1405.47067200,1549281599999,4842513.52624915,7777,720.88389100,2483703.00425085,0
1549281600000,3436.39000000,3452.23000000,3433.31000000,3451.83000000,1298.63441000,1549285199999,4472853.16109595,6940,714.72172000,2461609.25313636,0
1549285200000,3451.09000000,3454.76000000,3445.00000000,3451.79000000,804.58216500,1549288799999,2776371.40613314,5360,407.88521500,1407546.85269252,0
1549288800000,3451.79000000,3461.00000000,3444.55000000,3450.35000000,1054.47379100,1549292399999,3643112.04329022,6373,546.49920000,1888389.54275083,0
1549292400000,3450.38000000,3460.00000000,3448.21000000,3459.65000000,709.07356900,1549295999999,2448193.16669767,4878,412.57320200,1424514.40863968,0
1549296000000,3459.16000000,3467.00000000,3457.52000000,3458.74000000,1546.90480800,1549299599999,5356583.04598245,8967,775.55869200,2685834.35868645,0
1549299600000,3457.94000000,3467.06000000,3457.51000000,3465.90000000,885.61609700,1549303199999,3065812.88607091,6001,491.39439700,1701126.25948629,0
1549303200000,3465.58000000,3475.00000000,3460.71000000,3467.52000000,946.80325200,1549306799999,3284170.66776951,6462,531.61271800,1844151.63284985,0
1549306800000,3467.99000000,3473.00000000,3461.47000000,3469.03000000,514.65964100,1549310399999,1784143.25894469,4856,269.08970800,932928.30155185,0
1549310400000,3469.03000000,3475.00000000,3460.01000000,3462.00000000,879.91064300,1549313999999,3051172.97947595,8795,456.65448500,1583454.70796856,0
1549314000000,3462.00000000,3475.79000000,3461.00000000,3468.51000000,978.41952800,1549317599999,3394585.32669745,7486,562.21261500,1950679.99146787,0
1549317600000,3468.52000000,3474.00000000,3453.82000000,3460.25000000,1423.75803700,1549321199999,4926726.25743687,9487,723.04670000,2502254.92078599,0
1549321200000,3460.25000000,3468.78000000,3455.41000000,3463.22000000,902.79631200,1549324799999,3126958.58109037,6277,504.78946400,1748630.87841104,0
1549324800000,3463.22000000,3465.00000000,3455.69000000,3463.77000000,700.01954200,1549328399999,2422244.43416135,5658,358.74150000,1241471.64745165,0
1549328400000,3463.29000000,3468.12000000,3452.01000000,3455.00000000,936.89309300,1549331999999,3241482.60890870,6110,491.98555200,1702344.34769940,0
1549332000000,3455.24000000,3468.75000000,3448.43000000,3460.45000000,963.95747900,1549335599999,3335771.82457985,6940,560.84159200,1941377.35284072,0
1549335600000,3459.84000000,3471.86000000,3451.38000000,3463.91000000,1669.68776600,1549339199999,5781837.34467473,8191,737.49237100,2553693.13959394,0
1549339200000,3463.47000000,3471.89000000,3461.07000000,3467.63000000,1444.43335500,1549342799999,5007909.83836429,7987,757.91452800,2627836.77892825,0
1549342800000,3468.28000000,3471.67000000,3456.95000000,3465.99000000,1339.99105800,1549346399999,4642933.46567921,8552,765.70154000,2653400.49969666,0
1549346400000,3465.97000000,3470.00000000,3462.11000000,3465.14000000,1062.45724400,1549349999999,3683723.67077086,6497,602.80502300,2090241.56805551,0
1549350000000,3465.65000000,3468.23000000,3457.16000000,3464.42000000,1084.38440600,1549353599999,3755963.29407415,6546,530.70075100,1838330.41170307,0
1549353600000,3464.42000000,3470.30000000,3462.21000000,3466.34000000,759.10538700,1549357199999,2631194.16000491,5341,417.82545900,1448323.08535267,0
1549357200000,3466.32000000,3477.78000000,3461.21000000,3476.41000000,1247.23537400,1549360799999,4326718.04591339,7344,679.17480200,2356603.53507895,0
1549360800000,3476.78000000,3478.97000000,3469.40000000,3470.88000000,863.60589700,1549364399999,2999309.52030940,6094,454.85130300,1579750.54127964,0
1549364400000,3471.00000000,3473.00000000,3461.21000000,3469.91000000,898.92957900,1549367999999,3116463.30383436,5748,523.91414000,1816528.24554411,0
1549368000000,3469.89000000,3471.68000000,3460.00000000,3462.86000000,992.24978500,1549371599999,3438231.25804322,6062,590.62110700,2046692.56320254,0
1549371600000,3462.89000000,3466.24000000,3457.96000000,3465.64000000,854.81571800,1549375199999,2958963.60652983,5852,531.41544300,1839543.85525911,0
1549375200000,3465.64000000,3468.17000000,3454.00000000,3455.31000000,1210.61266500,1549378799999,4188646.19489640,7641,658.90846100,2279973.37670273,0
1549378800000,3455.30000000,3463.81000000,3449.05000000,3460.44000000,1806.10930800,1549382399999,6243085.96438237,8764,1052.71146000,3638969.06259178,0
1549382400000,3461.18000000,3461.60000000,3453.09000000,3459.94000000,1043.17038200,1549385999999,3606449.54340468,7255,542.55226700,1875879.76352069,0
1549386000000,3460.10000000,3464.63000000,3454.00000000,3456.67000000,807.33163200,1549389599999,2792714.80988749,5983,438.96035200,1518534.33767650,0
1549389600000,3456.82000000,3468.16000000,3455.67000000,3456.00000000,1077.36302100,1549393199999,3728311.24269803,6618,659.06876500,2280648.77884560,0
1549393200000,3455.95000000,3468.17000000,3449.49000000,3463.81000000,1473.69531700,1549396799999,5098644.47332153,8444,798.97857400,2764450.43091128,0
1549396800000,3463.81000000,3466.99000000,3455.42000000,3462.44000000,789.17249800,1549400399999,2732283.37519170,6119,374.12144600,1295398.67158229,0
1549400400000,3461.74000000,3468.17000000,3458.69000000,3460.69000000,618.60019600,1549403999999,2142358.23152307,5567,333.02263900,1153393.65053716,0
1549404000000,3460.69000000,3470.39000000,3460.00000000,3462.37000000,864.28705600,1549407599999,2995447.64754576,6143,390.16885900,1352165.67271615,0
1549407600000,3461.86000000,3472.00000000,3458.29000000,3471.59000000,756.30727200,1549411199999,2620659.20511558,6610,390.34515000,1352853.92679999,0
1549411200000,3471.57000000,3482.72000000,3451.10000000,3458.95000000,1510.69030000,1549414799999,5230777.45544827,9021,775.97170200,2687593.34844488,0
1549414800000,3459.26000000,3463.51000000,3380.00000000,3417.02000000,6908.06320300,1549418399999,23591837.81255376,28654,3567.19185400,12184174.76289904,0
1549418400000,3418.18000000,3425.01000000,3408.31000000,3420.84000000,1537.15600100,1549421999999,5254757.78368238,10066,806.89022400,2758221.52265165,0
1549422000000,3419.78000000,3432.73000000,3416.00000000,3423.35000000,1753.24160400,1549425599999,6004256.54180985,9285,657.07464500,2249979.43669536,0
1549425600000,3423.96000000,3423.97000000,3402.46000000,3413.05000000,1622.15282800,1549429199999,5533592.94183109,9024,1115.40544200,3804413.25911407,0
1549429200000,3412.26000000,3419.95000000,3412.26000000,3418.00000000,629.53964900,1549432799999,2151203.37800017,5767,330.90143600,1130852.22870031,0
1549432800000,3418.00000000,3421.24000000,3415.00000000,3416.74000000,543.87320100,1549436399999,1859206.53643354,5319,313.64831500,1072231.25304627,0
1549436400000,3416.09000000,3426.83000000,3415.39000000,3424.77000000,819.96562800,1549439999999,2806248.71040473,6062,412.38078400,1411090.87054883,0
1549440000000,3424.79000000,3424.79000000,3400.00000000,3409.76000000,1587.03512200,1549443599999,5415329.35631747,7780,812.52150300,2773681.33395974,0
1549443600000,3409.99000000,3414.44000000,3403.92000000,3410.32000000,984.51809300,1549447199999,3357572.74132583,6654,503.79029600,1718222.42340359,0
1549447200000,3410.67000000,3413.60000000,3396.17000000,3408.93000000,1034.00737200,1549450799999,3522745.96954746,7136,490.33185300,1670795.32230102,0
