open_time,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
1612458000000,0.00065103,0.00065977,0.00064912,0.00065235,197703.50000000,1612461599999,129.67085746,5089,69800.30000000,45.69784452,0
1612461600000,0.00065282,0.00065844,0.00065000,0.00065362,90736.80000000,1612465199999,59.34954454,3023,48784.30000000,31.91678277,0
1612465200000,0.00065430,0.00065674,0.00064997,0.00065048,84383.20000000,1612468799999,55.13254877,2361,49413.30000000,32.27982179,0
1612468800000,0.00065076,0.00065464,0.00064500,0.00064993,117396.20000000,1612472399999,76.21229695,3452,46825.00000000,30.40478711,0
1612472400000,0.00064990,0.00067150,0.00064979,0.00066330,188688.00000000,1612475999999,125.51031385,6723,92433.60000000,61.43533785,0
1612476000000,0.00066334,0.00067200,0.00065260,0.00066601,114572.90000000,1612479599999,75.95750857,5136,48206.60000000,31.98685795,0
1612479600000,0.00066601,0.00067416,0.00066182,0.00066317,146134.60000000,1612483199999,97.94037074,4604,56395.20000000,37.77409042,0
1612483200000,0.00066339,0.00067768,0.00066250,0.00067648,108175.20000000,1612486799999,72.57821277,3640,48472.90000000,32.46283552,0
1612486800000,0.00067673,0.00068219,0.00067300,0.00068074,138931.40000000,1612490399999,94.13151890,3980,74129.10000000,50.24153852,0
1612490400000,0.00068080,0.00069922,0.00068080,0.00069640,204102.70000000,1612493999999,140.60139306,6337,115423.20000000,79.54366919,0
1612494000000,0.00069605,0.00069751,0.00068209,0.00069225,116873.40000000,1612497599999,80.56392873,3922,55285.10000000,38.09387529,0
1612497600000,0.00069225,0.00071399,0.00068803,0.00070778,284282.30000000,1612501199999,199.33732421,9554,143395.80000000,100.64560957,0
1612501200000,0.00070777,0.00071480,0.00070034,0.00070115,156600.40000000,1612504799999,110.66265999,5176,72082.50000000,50.95238417,0
1612504800000,0.00070128,0.00071627,0.00069867,0.00071042,248854.40000000,1612508399999,175.71918636,6837,131796.40000000,93.00351489,0
1612508400000,0.00071052,0.00071794,0.00070511,0.00070834,154255.50000000,1612511999999,109.76088461,4889,88523.20000000,62.97737717,0
1612512000000,0.00070892,0.00071462,0.00070415,0.00071200,121788.50000000,1612515599999,86.43550217,3996,59552.10000000,42.26498286,0
1612515600000,0.00071186,0.00071353,0.00070007,0.00070330,157477.80000000,1612519199999,111.11111739,4178,78993.50000000,55.75859998,0
1612519200000,0.00070326,0.00071066,0.00070245,0.00070277,99308.70000000,1612522799999,70.11439339,3788,57414.60000000,40.53607660,0
1612522800000,0.00070272,0.00070471,0.00069793,0.00070285,105940.20000000,1612526399999,74.37844937,2905,55201.00000000,38.74862256,0
1612526400000,0.00070284,0.00070465,0.00068297,0.00068995,196659.90000000,1612529999999,136.27023217,5698,103157.60000000,71.47706985,0
1612530000000,0.00069016,0.00069860,0.00051000,0.00068596,559691.70000000,1612533599999,361.63652713,21364,190676.30000000,125.46416639,0
1612533600000,0.00068596,0.00070471,0.00067499,0.00068862,596877.00000000,1612537199999,409.81837687,19515,308088.50000000,211.84313381,0
1612537200000,0.00068854,0.00072000,0.00068704,0.00069691,583915.40000000,1612540799999,408.12599536,19601,347632.80000000,243.26834760,0
1612540800000,0.00069661,0.00070338,0.00067888,0.00068541,282869.30000000,1612544399999,195.58220774,9057,132708.00000000,91.84546000,0
1612544400000,0.00068560,0.00069019,0.00067738,0.00068104,528104.80000000,1612547999999,360.14933574,12739,231572.30000000,157.97161451,0
1612548000000,0.00068104,0.00068774,0.00067920,0.00068271,274964.90000000,1612551599999,187.93842928,6121,125505.70000000,85.78980040,0
1612551600000,0.00068269,0.00069129,0.00068251,0.00069004,153314.30000000,1612555199999,105.42129131,3909,73127.10000000,50.28454447,0
1612555200000,0.00068974,0.00070277,0.00068712,0.00069810,180938.50000000,1612558799999,125.90723754,5040,82200.40000000,57.20328909,0
1612558800000,0.00069810,0.00070307,0.00069150,0.00069459,144034.40000000,1612562399999,100.31913054,4237,81012.00000000,56.42913175,0
1612562400000,0.00069477,0.00069771,0.00068732,0.00069150,125199.40000000,1612565999999,86.68584880,4181,65805.60000000,45.56898288,0
1612566000000,0.00069255,0.00070677,0.00068594,0.00068631,294073.40000000,1612569599999,204.88437102,7733,155620.50000000,108.28167126,0
1612569600000,0.00068647,0.00069681,0.00068090,0.00068285,195918.40000000,1612573199999,135.13683379,6893,93395.70000000,64.40340092,0
1612573200000,0.00068290,0.00068881,0.00063217,0.00064449,478979.90000000,1612576799999,312.39714804,17078,205776.10000000,134.34829214,0
1612576800000,0.00064495,0.00065230,0.00063396,0.00064293,357845.20000000,1612580399999,230.15331354,9383,206734.30000000,132.89538670,0
1612580400000,0.00064324,0.00064402,0.00063070,0.00064045,182586.00000000,1612583999999,116.27387028,5470,77485.30000000,49.35146141,0
1612584000000,0.00064055,0.00064536,0.00063502,0.00064332,134004.50000000,1612587599999,85.84580741,2928,62795.10000000,40.28351478,0
1612587600000,0.00064351,0.00064499,0.00063797,0.00064202,80903.70000000,1612591199999,51.86469598,2550,48487.90000000,31.08826421,0
1612591200000,0.00064203,0.00064565,0.00063500,0.00064532,144954.30000000,1612594799999,92.65212898,3712,81641.20000000,52.19260213,0
1612594800000,0.00064493,0.00065063,0.00064223,0.00064923,144337.30000000,1612598399999,93.23582486,3512,72843.00000000,47.02406591,0
1612598400000,0.00064923,0.00065600,0.00064386,0.00065441,122688.50000000,1612601999999,79.85918547,3500,66249.60000000,43.12722379,0
1612602000000,0.00065447,0.00065734,0.00064121,0.00064240,161242.20000000,1612605599999,104.82677684,4265,83804.50000000,54.49623375,0
1612605600000,0.00064247,0.00064436,0.00063105,0.00063122,198344.50000000,1612609199999,126.67138198,4972,116213.60000000,74.22605209,0
1612609200000,0.00063186,0.00063317,0.00061800,0.00062332,311831.20000000,1612612799999,194.39139561,9407,146129.80000000,91.11788934,0
1612612800000,0.00062358,0.00063019,0.00062106,0.00062882,164929.40000000,1612616399999,103.11309117,4988,72944.10000000,45.58927649,0
1612616400000,0.00062913,0.00062914,0.00062522,0.00062649,99528.30000000,1612619999999,62.40588216,2810,43792.70000000,27.46267691,0
1612620000000,0.00062670,0.00063607,0.00062451,0.00063405,124095.30000000,1612623599999,78.19051289,3710,54456.00000000,34.32053552,0
1612623600000,0.00063430,0.00063784,0.00061125,0.00061403,240459.40000000,1612627199999,149.59150090,5929,137028.90000000,85.16346487,0
1612627200000,0.00061405,0.00063031,0.00060361,0.00062680,237201.70000000,1612630799999,146.38282378,7231,116086.20000000,71.73990676,0
1612630800000,0.00062679,0.00063680,0.00062606,0.00063680,105155.20000000,1612634399999,66.37758821,3604,59572.90000000,37.61204360,0
1612634400000,0.00063654,0.00064180,0.00063364,0.00063896,122597.20000000,1612637999999,78.23706140,3253,53914.20000000,34.37766383,0
1612638000000,0.00063908,0.00064608,0.00063381,0.00063675,182092.30000000,1612641599999,116.62811333,4721,81480.00000000,52.06485180,0
1612641600000,0.00063733,0.00064080,0.00063266,0.00063309,121620.40000000,1612645199999,77.47099417,3545,64511.40000000,41.10169554,0
1612645200000,0.00063276,0.00063721,0.00062891,0.00063649,81790.60000000,1612648799999,51.72993279,2598,42007.10000000,26.57811905,0
1612648800000,0.00063656,0.00063883,0.00062864,0.00062996,72688.10000000,1612652399999,46.00304296,2557,33989.90000000,21.51226364,0
1612652400000,0.00062993,0.00064271,0.00062722,0.00063858,111821.80000000,1612655999999,71.02991968,3719,53604.50000000,34.05427176,0
